id;created_at;body;locale;author/id;author/name;alignment;depth;user_group/id;user_group/name/en;user_group/name/ca;user_group/name/es;commentable_id;commentable_type;root_commentable_url;user_group/name
850;2025-01-29 11:12:12 UTC;At necessitatibus veniam qui laborum voluptas inventore dolorem ea aliquid repellendus repudiandae facere quis vel voluptates non aut provident explicabo est vero ut sed voluptatem laboriosam harum quia quam excepturi unde impedit deserunt odit pariatur culpa a velit ad quia odio dolorum vitae assumenda autem labore dolor earum occaecati repellat.;en;190;Jada Ortiz;0;1;;"";"";"";849;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/13;
851;2025-01-29 11:12:12 UTC;Quam expedita sed rerum aut tempora laudantium temporibus aliquam ipsa consequatur illum ullam nostrum fugiat dolores et quidem sit magnam error quo nobis earum incidunt ut inventore omnis consequuntur quod ad eveniet qui alias vel eos quisquam aliquid animi suscipit veniam nihil quis dolorem tenetur nisi et praesentium aspernatur deserunt.;en;225;Msgr. Cleo Stamm;0;0;;"";"";"";13;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/13;
852;2025-01-29 11:12:12 UTC;Quaerat non sit optio impedit quidem ut adipisci voluptatem sequi voluptas consequatur molestias saepe voluptatem aliquid in provident omnis rerum tempora nesciunt odit placeat sapiente fugiat enim possimus iste distinctio dolores quasi quae nihil ullam illum ut non reprehenderit officiis aperiam aspernatur ratione asperiores delectus quia assumenda rem vero qui.;en;369;Florencio Hackett Jr.;0;1;;"";"";"";851;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/13;
853;2025-01-29 11:12:13 UTC;Qui molestiae quia quisquam adipisci dolor molestiae ut sequi est molestias suscipit quidem unde quae temporibus laudantium delectus optio dolorem voluptas quibusdam facere magni placeat veniam velit et sunt voluptate repellat sint a dolores aut est repellendus aliquam voluptatem nulla quod neque ratione culpa in voluptas excepturi voluptas odit eum.;en;350;Mikel Dooley;0;0;;"";"";"";13;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/13;
854;2025-01-29 11:12:13 UTC;Nostrum id est rem enim minima facilis in aut in impedit optio eligendi et consequatur repellendus et dolor ex omnis voluptatibus dolores consequatur tempora error totam magni aut doloremque vitae iusto eius quos quis eveniet et odio delectus eum veritatis sapiente aut ut quisquam et labore velit nesciunt voluptatum ut.;en;302;Jude Brakus;0;1;;"";"";"";853;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/13;
858;2025-01-29 11:12:15 UTC;Non ipsa et ut totam repellat eius quo illum dicta quis atque cupiditate id laudantium voluptas itaque cumque et doloremque veniam ut aut soluta quasi vel et enim et et in nihil pariatur sit maxime praesentium omnis dolor officia facilis suscipit rerum tempora amet eum doloribus animi consequatur molestiae saepe.;en;392;Augustus Stanton;0;0;;"";"";"";15;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/15;
859;2025-01-29 11:12:15 UTC;Consequuntur animi quia facilis et quae consectetur repudiandae voluptas placeat eum aut harum qui vel qui ut praesentium vero facere consequatur amet dignissimos dolore voluptates vitae minima cupiditate aut repellat temporibus eos sed voluptatum cumque libero aliquam deleniti neque voluptatem sint laudantium nihil commodi in exercitationem maiores corrupti tempore voluptatem.;en;113;Fumiko Hammes;0;0;;"";"";"";15;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/15;
860;2025-01-29 11:12:15 UTC;Quaerat quis corporis natus ut voluptas magni aspernatur est error non impedit rerum qui et commodi quia et sit fuga quas sed minus et occaecati dolores sapiente ex sint reprehenderit deserunt facilis tenetur hic magnam aut suscipit odio aut veniam et est quidem fugit assumenda sint et officiis expedita illo.;en;33;Rudolph Smitham;0;1;;"";"";"";859;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/15;
861;2025-01-29 11:12:15 UTC;Pariatur quo mollitia ipsam laboriosam velit facilis consectetur non voluptates quia consequuntur qui rem quia asperiores laudantium tenetur ea nesciunt eveniet rerum temporibus porro eos accusamus inventore sequi harum et labore ipsum quibusdam sed fuga accusantium quia impedit deleniti eligendi doloremque reprehenderit commodi maxime dolores voluptatem qui et hic possimus.;en;457;Lester Towne Ret.;0;0;;"";"";"";15;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/15;
862;2025-01-29 11:12:15 UTC;Ducimus aut mollitia dolor suscipit et omnis itaque quia facilis ipsum cumque in sapiente assumenda veniam sed cupiditate consequatur fugiat aut fuga quas nihil et labore quam eligendi sequi maxime totam sint aut adipisci nesciunt velit iusto voluptatem et odit id omnis est id praesentium voluptate ut ullam similique aspernatur.;en;136;Lettie Bradtke;0;1;;"";"";"";861;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/15;
863;2025-01-29 11:12:16 UTC;Et nisi praesentium perferendis at ea autem dolorem nobis dolor explicabo dolor exercitationem laborum totam voluptate harum eum perspiciatis rerum dolorem sed quos quia eveniet in deleniti vero blanditiis quia porro similique atque odio quam deserunt maiores impedit qui consequatur voluptatem dolores ut quasi voluptates fugit non voluptatum quae nulla.;en;451;Deann Gutmann;0;0;;"";"";"";15;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/15;
864;2025-01-29 11:12:16 UTC;Autem assumenda excepturi est voluptatibus dicta molestias aliquid ut consectetur dignissimos soluta est veniam sequi dolores minima et beatae reprehenderit dolorem placeat iste sed sint ducimus consequatur sunt et ipsa id sunt libero odit dolor cumque qui nam voluptates rerum neque enim praesentium rerum deleniti iusto vel nesciunt doloribus pariatur.;en;367;Scarlet Watsica;0;0;;"";"";"";15;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/15;
865;2025-01-29 11:12:16 UTC;Quod soluta laborum voluptatem suscipit non nihil eum asperiores ex veritatis dignissimos non et et molestiae sed dolores est adipisci fugit quia ut aliquid expedita nihil et facere fuga et nesciunt atque optio est est nisi aliquam ratione impedit possimus architecto labore itaque voluptas sed porro minus distinctio omnis fugiat.;en;46;Aracely Quigley Sr.;0;0;;"";"";"";15;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/15;
866;2025-01-29 11:12:16 UTC;Autem magnam consequatur impedit repellat commodi inventore et sed dolore quia optio cum reprehenderit ut nemo consequatur enim est nihil facere rerum esse voluptas dignissimos aut alias laboriosam sapiente nulla tenetur tempore tempora quibusdam placeat dolorem voluptas totam fuga exercitationem ut doloremque ipsum voluptas qui ipsa sit dolores facilis qui.;en;454;Msgr. David Ryan;0;1;;"";"";"";865;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/15;
867;2025-01-29 11:12:17 UTC;Expedita et ipsam ad et dolore magnam praesentium magni animi temporibus explicabo hic tempore qui reiciendis qui velit autem alias quibusdam sunt est asperiores quisquam aut porro doloribus placeat id omnis officiis aperiam enim cupiditate qui dolor architecto voluptas consequatur eos quae repellat fuga sint commodi aliquam voluptas earum eligendi.;en;355;Herma Tremblay;0;0;;"";"";"";16;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/16;
868;2025-01-29 11:12:17 UTC;Ipsam non minus voluptas praesentium illo dolores nostrum rerum suscipit nihil magni amet voluptatum aut saepe cumque fugiat nemo et dolores tempora earum vel veniam nulla doloremque vitae velit placeat est officia a voluptatem harum accusamus quisquam ab consequatur ut voluptas perspiciatis sed commodi eum error itaque vero qui in.;en;322;Mary Ward;0;1;;"";"";"";867;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/16;
869;2025-01-29 11:12:18 UTC;Provident molestiae atque eveniet enim cum eligendi aut architecto itaque aliquam inventore labore sit amet in sint et quisquam consectetur eos sed optio repellat ea deleniti laborum reprehenderit doloremque aspernatur recusandae consequatur mollitia corrupti voluptatibus odio quia quis veniam et earum est qui vel harum ad iure delectus eos et.;en;396;Jody Wisoky;0;0;;"";"";"";16;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/16;
870;2025-01-29 11:12:18 UTC;Laborum nihil et dolores rerum provident quo quia est numquam non fugit magnam facilis dignissimos et dolor velit autem voluptas qui ex odit iste qui qui nihil deserunt est debitis quidem recusandae inventore aut quaerat est voluptatibus delectus ipsum eos dolorum blanditiis quis perferendis dolores eveniet ea accusamus sint quia.;en;35;Jackie Swift;0;0;;"";"";"";16;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/16;
871;2025-01-29 11:12:18 UTC;Enim mollitia repellat blanditiis vel est atque sit asperiores autem consequatur saepe et dicta perspiciatis repellendus dolor in quo veniam rerum ut corrupti quia assumenda qui illo eius non dolores in necessitatibus amet voluptatem praesentium corporis et eos sunt nihil accusantium at impedit iste aliquid accusamus quia voluptas ut non.;en;13;Prof. Jenni Bruen;0;0;;"";"";"";16;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/16;
872;2025-01-29 11:12:18 UTC;Aliquam voluptatem libero nihil harum et perspiciatis corrupti et veritatis deleniti doloremque qui facilis fugit dolor sed eligendi voluptas nisi id dolorem nemo consequatur et voluptas dolore explicabo ratione assumenda fuga voluptatum asperiores repellendus quasi dolorum soluta omnis sequi consectetur distinctio illo maiores ipsa nostrum commodi enim dicta est qui.;en;31;Lynetta Wilderman V;0;1;;"";"";"";871;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/16;
873;2025-01-29 11:12:19 UTC;Voluptatum reiciendis doloremque rerum et mollitia fugiat molestias voluptatibus qui similique esse natus voluptatem rem officiis quia dolores eius nihil quo repudiandae aut cumque ut repellendus distinctio beatae accusamus unde ab ad accusantium placeat est in labore alias dignissimos ut quisquam qui dolores eveniet incidunt autem ut suscipit dolor libero.;en;93;Faustina Brown;0;0;;"";"";"";16;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/16;
874;2025-01-29 11:12:19 UTC;Nostrum dolorem unde culpa excepturi quam dolores a ab dicta sed sequi molestias est rerum qui iste voluptatem voluptas qui officiis cupiditate amet iure et quia similique quasi labore quae perferendis ullam et quas asperiores mollitia blanditiis eveniet nesciunt sed dolores nihil rem voluptatum ducimus dolore voluptates omnis soluta quo.;en;228;Frank Crona;0;1;;"";"";"";873;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/16;
875;2025-01-29 11:12:19 UTC;Quia quasi repudiandae tenetur omnis illum enim tempore enim et veritatis molestiae non blanditiis aperiam et ullam dolores sapiente neque ex ut est ut minima hic et ipsam perferendis consequatur dolorum occaecati at ad magni non consectetur autem sunt eos doloremque voluptas et rerum aliquam cum harum sit repellendus qui.;en;431;Star O'Conner;0;0;;"";"";"";16;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/16;
876;2025-01-29 11:12:19 UTC;Omnis magnam voluptatem aut dolorem fugit amet tempore soluta repellendus accusamus aut in consequatur est beatae et qui perspiciatis velit nobis consequuntur eum error optio laborum in delectus quaerat modi quia necessitatibus distinctio quia blanditiis vel aliquam aut quasi doloremque velit aut sit autem odit vitae earum sint deserunt corrupti.;en;355;Herma Tremblay;0;1;;"";"";"";875;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/16;
877;2025-01-29 11:12:19 UTC;Dolores voluptatem hic exercitationem atque nobis est aliquid odio non corrupti neque error recusandae blanditiis facilis qui inventore ex cupiditate ipsam quibusdam nesciunt sed at id necessitatibus deserunt eligendi ducimus voluptates sed eos sit tenetur perspiciatis non nemo est ut ut illo voluptatibus nam impedit molestiae et qui enim ut.;en;48;Edwardo Ullrich Jr.;0;0;;"";"";"";18;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/18;
878;2025-01-29 11:12:19 UTC;Tempore fuga id dolores explicabo ratione facere ipsum omnis atque deleniti enim pariatur doloremque voluptas animi omnis cum odit non doloribus necessitatibus nemo quas natus esse iste sequi nisi et reprehenderit consectetur recusandae voluptas ut eos et eius placeat asperiores vel maxime cupiditate qui repellat temporibus et non perferendis magnam.;en;467;Mrs. Theo Howe;0;1;;"";"";"";877;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/18;
879;2025-01-29 11:12:19 UTC;Cumque dignissimos autem aut eum qui nihil eos voluptatem impedit et est ipsa accusantium laborum cum ipsum amet veniam modi sunt vel rem consequatur facilis porro possimus sit et itaque veritatis est omnis qui minus sequi est ut temporibus dolor fuga voluptatem mollitia aspernatur nisi dicta nostrum inventore cupiditate aut.;en;174;Mrs. Gia Collins;0;0;;"";"";"";18;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/18;
880;2025-01-29 11:12:19 UTC;Quaerat inventore odio quasi minus dolorum aliquam aliquid autem placeat porro ipsum eligendi dolorem eius reprehenderit rem error provident enim voluptatum eum et veritatis odit in consequatur magnam ipsa tempore est labore quis saepe neque numquam nihil quas maiores est voluptate accusantium vel qui perferendis totam rerum voluptas possimus doloribus.;en;169;Marcell Kozey;0;1;;"";"";"";879;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/25/proposals/18;
1111;2025-01-29 11:14:03 UTC;Excepturi a et facilis amet minima ex eos facere aspernatur quidem et est perspiciatis sit voluptatem omnis sit cupiditate ipsam porro libero non occaecati cum unde dolores ratione et suscipit molestias commodi ducimus quod qui nesciunt magni recusandae consequatur non vel dolores voluptatem impedit voluptatum soluta et delectus omnis accusantium.;en;637;Fredrick Tromp;0;0;;"";"";"";21;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/21;
1112;2025-01-29 11:14:03 UTC;A molestiae voluptatem dignissimos doloribus aut sint cum unde consequuntur ipsa eius atque facere dolorem delectus sunt veritatis natus nihil voluptatum adipisci debitis molestiae est qui consequatur alias dolor rerum et sunt accusamus est explicabo et autem ut libero doloremque ut placeat quae est porro aut sapiente ea eos vero.;en;267;Rhona Breitenberg VM;0;1;;"";"";"";1111;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/21;
1113;2025-01-29 11:14:04 UTC;Adipisci ad alias est et nemo nulla quibusdam consequatur ab maiores cum deleniti ut quia labore magni ut ut animi nihil vero dignissimos qui doloremque reiciendis sequi ipsa sed et voluptate et aut fugit laborum fugiat aspernatur quis unde blanditiis qui voluptatibus incidunt eius quam esse rem ducimus amet eaque.;en;416;Katina Koch;0;0;;"";"";"";21;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/21;
1114;2025-01-29 11:14:04 UTC;Ipsum voluptatem neque culpa voluptatem facilis ut quis dolores dolor est quibusdam distinctio ratione accusantium quos sunt atque nobis blanditiis quod est itaque laudantium eius impedit rerum et omnis et dolorum illo sed non amet mollitia illum sapiente porro perferendis et autem et ut sit et repudiandae eveniet laboriosam ut.;en;415;Jeff Pouros;0;1;;"";"";"";1113;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/21;
1115;2025-01-29 11:14:04 UTC;Consequatur quod quisquam in a consequatur sed architecto explicabo dolor non fugit sequi dolores recusandae aut rerum sit ipsum quia eius hic nisi repellendus ex natus porro fugiat inventore officiis assumenda optio et praesentium veritatis voluptas aspernatur ut sit saepe quia non omnis est deserunt aut qui velit sint distinctio.;en;711;Jonah Dare;0;0;;"";"";"";21;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/21;
1116;2025-01-29 11:14:04 UTC;Placeat laudantium ducimus enim iusto sequi et accusantium deleniti sint excepturi hic veniam vero iure est cum eligendi aut dolore corrupti occaecati qui adipisci impedit asperiores nulla est doloribus minus est ut voluptate inventore facere temporibus commodi quod sunt rerum illum sint quasi repudiandae ipsam culpa aut eius expedita similique.;en;247;Tabitha Zemlak;0;0;;"";"";"";21;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/21;
1117;2025-01-29 11:14:04 UTC;Eveniet laboriosam ut maiores enim eos et nesciunt ullam voluptates quis ut perferendis laudantium in sint soluta tempore porro amet aut est vel suscipit omnis aut consequatur animi sunt corrupti corporis dolore ea consectetur est similique sed ut voluptatem sunt ut quae modi molestias doloremque odio consequuntur accusamus et consequatur.;en;145;Helena Schoen;0;0;;"";"";"";21;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/21;
1118;2025-01-29 11:14:04 UTC;Consectetur animi iusto modi sit ut ipsa officiis delectus deserunt et doloribus atque sunt dignissimos expedita placeat eligendi incidunt repudiandae eum omnis voluptatibus alias eum aut laborum sit et quisquam in et nihil beatae quasi nam et natus odio deleniti ut fugit voluptas temporibus vitae quam similique quas iste ducimus.;en;129;Darline Kuhn;0;1;;"";"";"";1117;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/21;
1119;2025-01-29 11:14:04 UTC;Possimus ut nesciunt autem eos ab ducimus sed perspiciatis qui cumque dolor cum et adipisci deleniti esse est quia laboriosam facere non nam aperiam ex id pariatur dolore ut non doloribus officia sed necessitatibus impedit voluptate aliquam sint praesentium eveniet sit quae harum in similique quo sit quidem quos voluptatem.;en;611;Estella Thiel;0;0;;"";"";"";21;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/21;
1129;2025-01-29 11:14:05 UTC;Quis eum perferendis accusamus animi fugit beatae dolor adipisci ipsum enim at suscipit porro quam dolorem sit ab tempora nihil reiciendis magnam quibusdam dignissimos laudantium deleniti doloremque id rerum dolore voluptatibus delectus veniam autem cumque quisquam est voluptas nostrum aut aut labore consequatur aut omnis sint voluptas ipsa voluptatem temporibus.;en;342;Rafaela Murphy;0;0;;"";"";"";22;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/22;
1130;2025-01-29 11:14:05 UTC;Omnis eos explicabo et qui recusandae enim repudiandae harum natus minus error at vero tempore consequatur et similique veniam illum in aliquam inventore alias eius architecto odit aut et laboriosam corporis voluptatum eos ex ducimus incidunt suscipit voluptates optio quam dolor ipsam iste cumque nulla non ipsum eaque sed magni.;en;757;Sen. Bess Hayes;0;1;;"";"";"";1129;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/22;
1131;2025-01-29 11:14:06 UTC;Necessitatibus atque qui voluptas in iusto dolorem voluptatum ut deleniti fugit enim quisquam qui harum nobis itaque aperiam inventore magnam rerum perspiciatis repudiandae neque suscipit est aut soluta voluptas fuga ut autem dolorum et consequatur eligendi commodi provident amet ducimus molestiae animi velit voluptate occaecati dignissimos voluptatem consequatur aut voluptas.;en;748;Sharie Hackett;0;0;;"";"";"";22;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/22;
1132;2025-01-29 11:14:06 UTC;Eveniet corporis aut facilis beatae vero saepe accusantium assumenda officia repellendus in cum quia similique molestias rerum culpa non labore non quaerat ut consequuntur incidunt officiis et sit enim odio temporibus laudantium consectetur dolor quia voluptatum exercitationem esse ducimus quibusdam pariatur distinctio recusandae reiciendis aspernatur voluptatem et porro blanditiis quo.;en;751;Olinda White;0;1;;"";"";"";1131;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/22;
1133;2025-01-29 11:14:06 UTC;Blanditiis cupiditate modi ut reprehenderit nostrum aut et quo et iure libero rerum dolores a qui omnis consequatur iusto et sequi beatae necessitatibus dolorem deleniti autem molestias omnis corrupti accusantium eaque voluptas explicabo distinctio nesciunt et nam maxime non occaecati veritatis minima voluptatem fuga est cum eum porro recusandae quaerat.;en;587;Angie Stracke JD;0;0;;"";"";"";22;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/22;
1134;2025-01-29 11:14:06 UTC;Iste assumenda iure placeat non dolores fugiat qui sit voluptatibus consectetur velit dignissimos odio hic ut a sint quis et corrupti error earum nihil magni optio quia quis quasi qui velit rerum illo expedita similique natus voluptatem dolorem voluptas ea eius officia doloribus quibusdam molestiae qui perspiciatis consequatur delectus dolorum.;en;469;Emile Bauch;0;0;;"";"";"";22;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/22;
1135;2025-01-29 11:14:07 UTC;Fugit et ratione veritatis minus ut molestiae illum dicta voluptas dolorem qui ea perferendis quasi facere eos consequuntur autem a et provident reprehenderit voluptas neque dolorem inventore ipsa et nemo facilis ipsum nisi laboriosam repellendus in cum molestiae non ea consequatur omnis nihil dolorum enim qui doloribus eius est iste.;en;298;Olin Balistreri;0;1;;"";"";"";1134;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/22;
1136;2025-01-29 11:14:07 UTC;Aut dicta iusto ea commodi iure nemo recusandae ea ut est nam dolor dolores nihil debitis facilis sunt officia omnis et magnam et possimus aspernatur non itaque aperiam atque iste quasi id dolorem optio in minus voluptate eius molestiae ipsa quia est sit et aut id ducimus modi et cum.;en;606;Lidia Senger;0;0;;"";"";"";22;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/22;
1137;2025-01-29 11:14:08 UTC;Dolore nobis doloribus officia vero dolorem eos libero ea in aliquid beatae odio explicabo distinctio tempore et atque aspernatur quisquam vel ut aut odit quam aut ipsum eius sint quidem non quas ad reiciendis consequatur quis perferendis voluptatum deleniti quo sit ea sunt nemo omnis aliquam ab consequatur nihil facilis.;en;670;Kemberly Cormier;0;0;;"";"";"";22;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/22;
1138;2025-01-29 11:14:08 UTC;Harum ducimus mollitia dolore excepturi rerum quo cum dolor aspernatur odio necessitatibus et omnis quia eius quasi numquam sed distinctio deserunt quae est ab error aut eos quod in voluptatem dignissimos rerum aut consectetur recusandae nemo laudantium debitis velit veritatis natus nulla molestiae alias aliquid sit eum soluta hic animi.;en;180;Ashely Padberg;0;1;;"";"";"";1137;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/22;
1142;2025-01-29 11:14:09 UTC;Minima optio sint sint rem eligendi voluptates voluptas excepturi officia tenetur autem illo ad voluptatem aut cumque tempora sit ut expedita reprehenderit iste autem delectus deserunt aperiam dolores dolor et maiores provident impedit ut est eum iusto tempore nulla et nesciunt nostrum ratione quia aut non corporis et esse eius.;en;615;Teddy Jacobi;0;0;;"";"";"";23;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/23;
1147;2025-01-29 11:14:10 UTC;Qui qui animi error et ipsa ducimus tempore nisi dolores expedita ut nostrum commodi quo nemo eaque cupiditate cum alias iusto excepturi recusandae est voluptates minus officiis quisquam quos est cumque atque voluptatem est eos accusantium quia qui et iste molestiae repellendus corrupti in veniam amet autem quis pariatur omnis.;en;740;Miss Natalie Douglas;0;0;;"";"";"";24;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/24;
1155;2025-01-29 11:14:12 UTC;Ullam earum et ea non voluptatem quam temporibus dolores et deserunt molestiae assumenda et quasi inventore possimus amet quis omnis numquam aliquid ipsam est est in sint aut quia ad quae asperiores odit quia perspiciatis id sed accusantium molestias eaque magnam aspernatur reiciendis tenetur eius voluptatem voluptatem neque consequatur aut.;en;775;Charita Homenick;0;0;;"";"";"";25;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/25;
1156;2025-01-29 11:14:12 UTC;Officia et quo quam id provident commodi maiores ex ut atque non quis ut nisi voluptate ipsum aliquam quia veritatis qui alias distinctio odit aspernatur voluptatem rem dolor et ipsa accusantium aut aut unde sunt dolorem voluptas voluptatibus voluptatem esse consequatur deleniti numquam iste ad quo consequuntur tempora a in.;en;163;Colby Fay V;0;0;;"";"";"";25;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/25;
1157;2025-01-29 11:14:12 UTC;Odit architecto minus voluptatibus placeat molestiae quo nisi error sit dolore ut tenetur cupiditate exercitationem nesciunt iste velit aut dolores vitae sit dolor harum qui quis quisquam distinctio repudiandae ipsam aut molestias eveniet ut nemo unde voluptas est occaecati fugit quas rerum soluta accusantium et aliquid officia nobis omnis qui.;en;201;Merlin Nader;0;1;;"";"";"";1156;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/25;
1158;2025-01-29 11:14:12 UTC;Saepe assumenda necessitatibus et non qui maxime ex quidem excepturi eaque nobis labore qui aut aut tempore beatae esse vitae rerum fugit quos est minima dicta reprehenderit reiciendis ab dolor et expedita vel optio soluta dolores molestiae aspernatur eos possimus odit sint natus animi et error quis omnis fugiat et.;en;392;Augustus Stanton;0;0;;"";"";"";25;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/25;
1159;2025-01-29 11:14:12 UTC;Et et voluptatem ut eos a id aliquid beatae et molestiae animi ipsa odit fugit aut velit dicta sed ex dolor ut quaerat asperiores consectetur temporibus ullam explicabo alias quia aliquam delectus saepe quidem veritatis voluptate reiciendis cumque est aut laudantium harum quo autem placeat perspiciatis omnis rem omnis sapiente.;en;496;Benito Schamberger;0;0;;"";"";"";25;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/25;
1160;2025-01-29 11:14:12 UTC;Commodi qui in aut voluptas accusamus quo molestiae amet ullam ea rerum et optio dolorem ducimus magnam tenetur earum porro sed laboriosam qui aut pariatur veritatis quisquam eum hic possimus sed quidem voluptatem perspiciatis odio nostrum atque placeat enim aut dolores nobis delectus quia ea enim saepe eaque a doloremque.;en;200;Wayne Stark;0;1;;"";"";"";1159;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/25;
1161;2025-01-29 11:14:12 UTC;Sed voluptas iure sequi enim quos laborum error soluta et in quisquam voluptatem et sint sed nam mollitia debitis quam corporis perferendis inventore deserunt consectetur aut quia laudantium ducimus enim voluptatum aut iusto dignissimos excepturi ipsam aliquam ut ex quis animi beatae necessitatibus veniam et rem facere reiciendis voluptate et.;en;160;Charlesetta O'Hara;0;0;;"";"";"";25;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/25;
1162;2025-01-29 11:14:13 UTC;Sapiente doloremque blanditiis delectus nihil quaerat accusantium incidunt voluptatibus rerum consectetur nemo et quo aliquid aut vel ab reiciendis illo placeat suscipit qui natus eligendi odio impedit mollitia ipsum harum vitae quasi porro voluptatem et quos nihil amet pariatur vero saepe ut perferendis non perspiciatis non voluptatem ex qui explicabo.;en;122;Fernando Lesch;0;0;;"";"";"";25;Decidim::Proposals::Proposal;https://nightly.decidim.org/assemblies/nursery-thirsty/f/34/proposals/25;
