id;created_at;body;locale;author/id;author/name;alignment;depth;user_group/id;user_group/name/en;user_group/name/ca;user_group/name/es;commentable_id;commentable_type;root_commentable_url;user_group/name
638;2025-01-29 11:11:23 UTC;Quia officia unde aspernatur doloremque est necessitatibus et nihil possimus dolores veniam ut qui officiis aliquid quia natus vel corporis blanditiis deleniti quod qui ipsum optio a tempore adipisci totam modi ut magnam magni incidunt cupiditate omnis harum assumenda error corrupti qui eum fuga aut atque ut autem aut nemo.;en;99;Geri D'Amore;0;0;;"";"";"";82;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/82;
639;2025-01-29 11:11:23 UTC;Dolores voluptas quia aut voluptas maxime ut cum repudiandae nemo praesentium sunt similique voluptatem voluptate odio error at omnis est et laudantium et animi consequatur adipisci aut consequuntur consequatur sit nesciunt qui molestiae molestias et esse dolorem odit numquam qui qui exercitationem sunt sapiente pariatur laboriosam eius omnis illo iure.;en;421;Rev. Kassandra Hills;0;0;;"";"";"";82;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/82;
640;2025-01-29 11:11:23 UTC;Vel voluptates dolor ab repellat ipsa dolorem ad sequi inventore quam dolor reiciendis nihil quia qui et fugit modi et dolorum laboriosam hic similique in deserunt velit quidem adipisci molestiae omnis nam iusto repellendus aut pariatur provident harum impedit explicabo sint aspernatur voluptatem quaerat eos eveniet saepe cum tempore veniam.;en;134;Corrina Runte;0;1;;"";"";"";639;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/82;
641;2025-01-29 11:11:24 UTC;Ipsam architecto sit ducimus qui voluptas dolore earum voluptas quasi aut doloribus ea sed qui non laudantium ut quae et omnis iste aperiam qui est et animi est dicta velit et expedita laborum magnam iure necessitatibus exercitationem ipsa corporis accusantium voluptatem qui officiis impedit id debitis provident vitae adipisci mollitia.;en;253;Magaret Jast CPA;0;0;;"";"";"";82;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/82;
642;2025-01-29 11:11:24 UTC;Neque error omnis consequatur quidem est sapiente dolorem enim numquam vitae eos ad non velit quia architecto at nisi natus mollitia praesentium sint enim eius dolore beatae eveniet veniam blanditiis sint quae molestiae dolorum magnam ut qui provident in quo nostrum necessitatibus et labore id sit et minima aspernatur molestias.;en;231;Dustin Kuhn;0;0;;"";"";"";85;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/85;
643;2025-01-29 11:11:24 UTC;Cum hic eius earum ipsa nulla esse aut consequatur officiis suscipit assumenda et odio praesentium porro labore molestias natus harum pariatur soluta et ducimus ut ab et omnis odit nihil reprehenderit est illum sit quis nemo quo ut doloremque voluptatem ratione officia eos commodi qui est et sunt eligendi expedita.;en;98;Sondra Muller;0;1;;"";"";"";642;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/85;
644;2025-01-29 11:11:24 UTC;Qui omnis magni ut est ducimus quisquam optio veniam et quaerat sed cum non laborum voluptatem eius voluptates consequatur sequi sapiente earum rem et et quia aliquam voluptatibus praesentium molestias nihil dolorem repellendus est error ut rerum non voluptatem autem odio numquam enim sunt minus ab sit vel aut dolorem.;en;235;Calvin Hagenes;0;0;;"";"";"";86;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/86;
645;2025-01-29 11:11:24 UTC;Architecto quas eveniet unde labore vero provident accusamus et excepturi fuga maiores et eius exercitationem veniam alias voluptates et maxime magnam impedit assumenda rerum aperiam ipsum praesentium consectetur qui quia tempore vel dolor voluptatem veritatis debitis saepe dicta neque est consequuntur iste ut aut odit et sapiente est inventore ratione.;en;352;Rep. Torri Langworth;0;1;;"";"";"";644;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/86;
646;2025-01-29 11:11:25 UTC;Natus placeat reiciendis labore expedita rem voluptates doloribus quis nulla tenetur nemo impedit dolorum est voluptatum quo quia consequatur omnis neque officiis quia rerum soluta culpa vel ex est animi dolores quisquam id officia ut eum ut sed blanditiis omnis consequatur dolor quis eligendi illum cumque esse temporibus ut ad.;en;375;Jeffery Feeney;0;0;;"";"";"";86;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/86;
647;2025-01-29 11:11:25 UTC;In officia maiores est quasi aspernatur sed vel eius asperiores ut dolorem assumenda qui rerum et id voluptatem cum sapiente veritatis laborum totam quam provident id nostrum molestias sit molestiae ratione ad qui vitae inventore non dolor in numquam ea tempore quia sunt unde voluptate a aut dicta similique enim.;en;329;Gil Murphy Esq.;0;1;;"";"";"";646;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/86;
648;2025-01-29 11:11:25 UTC;Dolorem aut consequuntur consectetur voluptas expedita dolorem optio incidunt velit perferendis animi quis ut sed omnis debitis id odio non sapiente est non aliquid nostrum vero fugiat tempore repudiandae ducimus qui ut quo fuga quibusdam similique dolore officia odit accusantium culpa et at laudantium iusto voluptas qui possimus vitae quia.;en;193;Janna Batz Jr.;0;0;;"";"";"";86;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/86;
649;2025-01-29 11:11:25 UTC;Repellendus possimus velit est odio rerum iste exercitationem necessitatibus rerum porro voluptatum illo modi sunt nam eum est ipsum iusto error aliquid totam blanditiis sint et praesentium qui suscipit dicta optio dolorem corrupti ut quia eos qui maiores fugit et est dolor labore consequatur hic dolorum est qui culpa consequatur.;en;299;Cristina Marvin;0;1;;"";"";"";648;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/86;
650;2025-01-29 11:11:26 UTC;Aspernatur fuga ratione odio nisi quas expedita vitae nobis ipsum necessitatibus et architecto quae ut minus illum sed quia sunt facilis ad occaecati accusantium a rem ut velit vel possimus at dolores est et ea molestiae dicta aut veritatis debitis qui sit magnam dolorem doloremque sapiente sit voluptas quia qui.;en;163;Colby Fay V;0;0;;"";"";"";86;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/86;
651;2025-01-29 11:11:26 UTC;Aut impedit deserunt sed iure nihil iste veritatis pariatur aspernatur ea suscipit omnis autem veniam corrupti voluptate dolores sit corporis nulla et odit eligendi laborum et vel quidem quo totam at magnam similique qui perferendis non molestiae dolor exercitationem sed repellendus ipsum eaque atque voluptas occaecati vel aut laboriosam sint.;en;398;Shelby Marvin;0;1;;"";"";"";650;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/86;
652;2025-01-29 11:11:27 UTC;Harum et nam est nisi ut ipsa perferendis laboriosam adipisci dolor dicta occaecati at quisquam consequuntur commodi omnis quia incidunt rem et cumque dignissimos natus sapiente id aut ad provident repellat quo aspernatur qui architecto consequatur aut et placeat ut alias aut ut aut voluptatem nesciunt doloribus beatae aut numquam.;en;334;Loren Ullrich;0;0;;"";"";"";87;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/87;
653;2025-01-29 11:11:27 UTC;Voluptatem et quasi adipisci fuga architecto sed laudantium suscipit rerum impedit et voluptatibus dolores quas et dolore corrupti maiores facere eum officiis sed est doloribus pariatur possimus enim vel ducimus qui eum rem quisquam quia qui et illum non quidem aut repellat voluptas eius perspiciatis vel doloremque accusamus omnis numquam.;en;247;Tabitha Zemlak;0;0;;"";"";"";87;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/87;
654;2025-01-29 11:11:27 UTC;Expedita facere placeat officiis aliquam sint voluptatem laboriosam non et aut et qui quas voluptatem est rerum quia consequatur non qui aut minus exercitationem doloremque esse aspernatur et cupiditate accusantium dolores facilis velit debitis perspiciatis iure sed dolore iusto sit et molestiae enim culpa animi repudiandae impedit rerum ab earum.;en;130;Kenisha Kertzmann;0;0;;"";"";"";87;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/87;
655;2025-01-29 11:11:27 UTC;Iste rerum id sit doloremque exercitationem illum fugit rem ducimus veritatis accusamus est sit tenetur porro omnis ullam quae nihil sunt et in minima qui quidem ipsa harum neque in sit reprehenderit magnam rerum ea laudantium debitis molestiae nobis nihil ad accusantium qui dolorem autem quasi et corporis aut dolores.;en;301;Mr. Eddie Sipes;0;0;;"";"";"";87;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/87;
656;2025-01-29 11:11:27 UTC;Sint incidunt blanditiis numquam quis sint delectus quaerat deserunt recusandae ipsam totam maiores ut porro tempore suscipit cum perferendis mollitia eius qui corrupti quia ut non vero quo et provident exercitationem neque ratione sed fugit voluptas dolor voluptatem quasi est ut ipsum atque asperiores perspiciatis ea facere quos magnam dolores.;en;87;Pres. Corinna Littel;0;0;;"";"";"";87;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/87;
657;2025-01-29 11:11:27 UTC;Dolores voluptatum saepe consectetur molestiae quia aut cupiditate et a ex quis provident accusamus sapiente beatae exercitationem reprehenderit vel ipsam facilis atque et magnam debitis qui aut reiciendis quo eveniet cum dolorem consequuntur et laborum optio ipsum omnis sit aspernatur minus perferendis tenetur quasi cumque quaerat soluta velit accusantium ad.;en;54;Madeline Glover;0;1;;"";"";"";656;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/87;
658;2025-01-29 11:11:27 UTC;Eaque omnis sint quis reprehenderit saepe nobis commodi ut quas quisquam pariatur eos odio quia hic et non rem accusantium porro inventore ullam quaerat facere sint iste possimus qui minus ea id eos animi nemo voluptatibus soluta doloremque ea quia itaque laborum sit officia debitis tenetur ducimus praesentium et ipsam.;en;93;Faustina Brown;0;0;;"";"";"";87;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/87;
659;2025-01-29 11:11:28 UTC;Rerum nemo et cum amet totam esse eaque sed voluptas quo sunt accusantium doloribus sit veritatis et non quia eveniet soluta iusto facilis consectetur velit autem omnis sint dolore voluptas fugit provident quod repudiandae rerum fuga quis in dolor labore qui quas magnam ut debitis qui repellendus ex ut molestiae.;en;156;Sylvester O'Conner;0;1;;"";"";"";658;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/87;
660;2025-01-29 11:11:29 UTC;Impedit facere maiores eveniet iste nesciunt eligendi ab nisi sint ullam atque iure tempore repudiandae et aspernatur dolorum et dolore natus veniam ut temporibus ut consequatur repellat maxime debitis distinctio autem fugit nulla nam est soluta quo suscipit quisquam aliquam et et sunt accusamus quia illum reprehenderit optio quia libero.;en;37;Teodoro Rath;0;0;;"";"";"";88;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/88;
661;2025-01-29 11:11:29 UTC;Recusandae amet quidem quisquam temporibus ea accusantium ullam aut repellendus ut nihil ea ut omnis sed autem officia sequi consectetur eum velit facere minus est consequatur eaque libero laboriosam ipsa voluptatem placeat ex vero asperiores aut sapiente numquam ut ab cumque et vitae pariatur esse magni quos corporis debitis dolores.;en;190;Jada Ortiz;0;1;;"";"";"";660;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/88;
662;2025-01-29 11:11:29 UTC;Et commodi maiores autem odio fugiat pariatur enim est sit nobis minus quia porro et aspernatur vel eveniet et rerum mollitia debitis qui reprehenderit sapiente hic laudantium quia voluptatem quia dolorem nemo cum doloremque minima est provident qui et molestias quis animi ut magni error dolorem ullam at eum cupiditate.;en;206;Vergie Brekke;0;0;;"";"";"";89;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/89;
663;2025-01-29 11:11:29 UTC;Ut magnam ratione quo consequatur assumenda perspiciatis eum repellendus sunt eos aliquam eveniet unde consequatur sint deserunt accusamus reiciendis dignissimos corporis sunt libero debitis quis quisquam hic voluptatum occaecati sit quas et molestias sequi nesciunt sed est nam rem tempora deleniti expedita sed officiis eius sed facere quidem minima fugiat.;en;400;Dorthea Prohaska DVM;0;0;;"";"";"";89;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/89;
664;2025-01-29 11:11:29 UTC;Aut deserunt totam accusamus provident et dolorem consequatur placeat eaque sequi est numquam dolorem et quidem corporis corrupti quisquam ut eos blanditiis reiciendis accusantium voluptas nemo ea quia illum sint error adipisci rem ipsum mollitia consequuntur vitae dolorum doloremque sed iste ut rerum esse optio fugiat voluptatem natus magni voluptatibus.;en;50;Ettie Pagac;0;1;;"";"";"";663;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/89;
665;2025-01-29 11:11:29 UTC;Quaerat expedita quo velit necessitatibus et et temporibus quos error eum quia optio et aliquid aut doloremque dolor neque enim ipsa ut explicabo in dolores perspiciatis quisquam est veniam quas ex est maiores qui illo exercitationem dolore placeat delectus et excepturi voluptates fugit harum numquam dolorum quibusdam repellendus hic libero.;en;157;Chieko Stroman;0;0;;"";"";"";89;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/89;
666;2025-01-29 11:11:29 UTC;Quos tempore eum ad omnis voluptatem dolores rerum officia nihil sed fugiat harum magni ea repudiandae molestiae ullam repellendus facere rem libero id ex et excepturi commodi laborum asperiores ipsa tempora et vitae iusto et corporis mollitia voluptates sequi est et optio qui molestias minima autem laudantium unde accusantium quia.;en;106;Tory Windler;0;1;;"";"";"";665;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/89;
667;2025-01-29 11:11:30 UTC;Libero ipsam porro et explicabo voluptas quo in quibusdam aperiam veritatis qui blanditiis rem tempora consequatur qui et sunt rerum natus expedita error quod fugiat et laudantium inventore suscipit laborum reiciendis id in harum quia magnam nostrum dignissimos voluptatem nam corporis soluta totam repellendus voluptatum nisi sint odit quam quia.;en;267;Rhona Breitenberg VM;0;0;;"";"";"";89;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/89;
668;2025-01-29 11:11:30 UTC;Perspiciatis adipisci et laudantium nesciunt facere laboriosam suscipit et quo doloremque minima optio ipsum velit nemo nisi quis voluptatum repudiandae deleniti totam quia similique atque amet quas iusto asperiores soluta sapiente numquam eaque molestiae in consequatur repellendus dolor quod et et unde expedita dicta impedit pariatur accusamus omnis quos neque.;en;51;Brendan Abernathy;0;0;;"";"";"";89;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/89;
669;2025-01-29 11:11:30 UTC;Tenetur velit et doloribus magnam ut reiciendis ea facere consequatur repellat possimus eos voluptates explicabo corrupti qui ut magni ipsam eius modi sunt minima ab sed unde dolor numquam ex nihil autem nostrum aut nemo voluptatibus exercitationem assumenda aspernatur vel accusamus voluptas et soluta sunt non voluptate hic distinctio dignissimos.;en;303;Cari VonRueden;0;1;;"";"";"";668;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/89;
670;2025-01-29 11:11:30 UTC;Debitis neque sint iusto officia esse expedita ab nihil sed itaque repellendus dolor iure qui dolorem laborum ad eius accusamus necessitatibus eaque doloribus qui tempore tempora excepturi iste sapiente delectus magni eligendi non quam animi voluptas aut ipsam sed id voluptatem qui et cumque nisi non velit sit in quibusdam.;en;411;Rosie Orn;0;0;;"";"";"";90;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/90;
671;2025-01-29 11:11:30 UTC;Ex temporibus quae dolorum libero voluptatum suscipit perferendis rem et explicabo quo laboriosam cumque reprehenderit voluptas aut sint atque quia dolore earum repellat qui saepe est est enim quaerat porro sit a deserunt ut iure deleniti iusto impedit fugit doloremque ut blanditiis minima aut id nulla similique et praesentium recusandae.;en;365;Elicia Rippin MD;0;1;;"";"";"";670;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/90;
672;2025-01-29 11:11:31 UTC;Unde non non molestiae quia qui non sint et itaque eligendi odit ut est sit sunt autem quo temporibus delectus animi placeat enim ipsum corporis est commodi quis amet ipsa voluptates molestias quia natus nisi impedit harum ab sint consequatur ut et illum et dolores aut accusamus voluptas voluptas magni.;en;169;Marcell Kozey;0;0;;"";"";"";90;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/90;
673;2025-01-29 11:11:31 UTC;Debitis fuga sint rem doloremque officiis consequatur corporis qui sapiente magni et laborum nostrum neque sed voluptatem eveniet sed et ad delectus aut incidunt omnis eum qui amet nesciunt consequuntur architecto non ut dolorem atque quia quo temporibus ut sunt quae nemo vel voluptatibus et maxime fugiat quisquam maiores voluptas.;en;100;Ariel Tremblay;0;1;;"";"";"";672;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/90;
674;2025-01-29 11:11:32 UTC;Voluptatem aut consequatur in voluptas nesciunt qui libero aperiam quas quam sit amet non maxime numquam qui blanditiis recusandae animi nostrum facilis harum eos est perspiciatis deserunt nam veritatis reiciendis enim expedita aliquam et qui quo ut in ea est aut ad possimus iure neque eaque et labore veniam sint.;en;379;Neil Hirthe;0;0;;"";"";"";91;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/91;
675;2025-01-29 11:11:32 UTC;Asperiores ipsam adipisci rem fuga possimus deleniti quasi laboriosam sit molestiae ut velit ut nostrum fugiat consectetur et animi voluptates voluptate itaque aut autem enim quo est distinctio doloremque dolorum saepe excepturi sed tempore consequatur natus quae ullam eligendi at molestiae laudantium velit provident qui et iste ut occaecati aut.;en;78;Armando Kunze;0;0;;"";"";"";93;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/93;
676;2025-01-29 11:11:32 UTC;Ut vel rerum sed pariatur reiciendis perferendis consequuntur quae error sapiente possimus autem dolorem natus atque nulla eligendi excepturi necessitatibus quod id consequatur suscipit recusandae repellat dicta enim ut blanditiis a ipsa ullam et aut repudiandae quisquam esse voluptatibus molestiae corporis tempore quis perspiciatis ut aut aut beatae fugit cum.;en;3;Morgan Hand Esq.;0;1;10;;;;675;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/93;Bernier and Sons
677;2025-01-29 11:11:32 UTC;Architecto voluptas exercitationem sit ipsam occaecati sunt voluptatibus magni et et dolorem laborum enim est ipsa asperiores perferendis qui ratione id modi veritatis dolorum quaerat esse natus rerum rem ut totam quae aspernatur veniam sequi necessitatibus ut aliquid velit earum reprehenderit accusamus repudiandae fugiat porro quam quasi quod quia ipsum.;en;386;Whitney O'Reilly;0;0;;"";"";"";93;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/93;
678;2025-01-29 11:11:33 UTC;Quos ipsam nam blanditiis dolorem repellat et distinctio dolores esse quia maxime quidem totam commodi voluptate voluptates iure nobis in tenetur qui molestiae neque magni delectus unde cupiditate dolor alias est nisi consequuntur possimus iste vel fugit aut optio sint quia ea ducimus at sit illum corrupti voluptatem cum animi.;en;450;Dorthea Bernier IV;0;0;;"";"";"";93;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/93;
679;2025-01-29 11:11:33 UTC;Sapiente voluptate ut qui assumenda aut omnis quam explicabo blanditiis culpa aliquid fugiat reiciendis hic accusamus fuga aut odio est ducimus enim magni quod molestiae corporis quia ullam delectus labore autem nam cupiditate rem exercitationem non quo amet deleniti asperiores ex maxime est necessitatibus itaque vel ea quia voluptatibus voluptas.;en;56;Msgr. Lauran Streich;0;1;;"";"";"";678;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/93;
680;2025-01-29 11:11:33 UTC;Quae assumenda dolor voluptas sapiente aspernatur asperiores nostrum molestiae odit quisquam at cupiditate architecto voluptatem saepe laboriosam in sunt atque itaque illo est eligendi ex consequatur velit libero debitis soluta culpa et necessitatibus consequatur et optio animi voluptatum sequi molestiae adipisci quia ut quia quas blanditiis enim deserunt nam maiores.;en;234;Earline Feest;0;0;;"";"";"";94;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/94;
681;2025-01-29 11:11:33 UTC;Id quia ut non sapiente quia aperiam magni veritatis necessitatibus dolore rerum quo officia natus soluta unde molestiae tempore repellat corporis aliquam adipisci enim minima omnis ut et quos tempora dolores sint error blanditiis at voluptates veniam aut voluptatem ut architecto assumenda modi reiciendis in quia quibusdam dolor doloribus consectetur.;en;195;Dr. Aurora McDermott;0;0;;"";"";"";94;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/94;
682;2025-01-29 11:11:33 UTC;Dolores qui in fugit rerum distinctio qui a dolor voluptatem ut pariatur explicabo veritatis optio ducimus quidem et ipsa voluptas ea impedit aperiam qui veniam sit corporis consequatur similique dolores ratione temporibus ad laudantium omnis debitis eum esse error omnis architecto consequatur officiis praesentium ut iste autem tempora perferendis maxime.;en;87;Pres. Corinna Littel;0;0;;"";"";"";94;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/94;
683;2025-01-29 11:11:33 UTC;Sapiente ut iure adipisci similique neque veritatis cupiditate eos aliquid et animi quia facilis labore ullam saepe laboriosam aperiam suscipit qui nesciunt odit quam recusandae voluptatem non quia fugiat consectetur possimus est qui dolore eos nobis fuga soluta voluptate voluptatem nostrum magni esse et minima ut enim eaque omnis aut.;en;454;Msgr. David Ryan;0;1;;"";"";"";682;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/94;
684;2025-01-29 11:11:33 UTC;Nihil consequatur et neque iste voluptatem qui sapiente quam magni qui et qui et recusandae natus et alias ut dolorem quod occaecati quia quo nesciunt aliquam et iusto voluptatum voluptatem necessitatibus quos numquam illo aliquid vitae velit molestiae totam accusamus eligendi mollitia perspiciatis facere dolor placeat ea aut tempora impedit.;en;322;Mary Ward;0;0;;"";"";"";94;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/94;
685;2025-01-29 11:11:34 UTC;Qui eum illo et qui veniam mollitia cum dolor dolore porro ut itaque commodi quasi id velit aliquid eos doloremque corrupti a harum aperiam aliquam cumque occaecati rerum ratione ex velit totam dolorum ut autem maiores excepturi est distinctio odio dolorem rerum exercitationem accusamus laborum natus voluptatem dignissimos quo consequatur.;en;172;The Hon. Clarence Rohan;0;0;;"";"";"";94;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/94;
686;2025-01-29 11:11:34 UTC;Amet rerum quo nam tempore et id quia nihil quibusdam iste quia voluptas ab dolorem et nisi dolor veniam reiciendis sint placeat consequatur laudantium non vero in doloremque asperiores incidunt culpa voluptatem ipsam officiis omnis est voluptas nostrum iusto impedit et ipsa dolorem ad aut rerum ut qui maiores aut.;en;116;Ramon Cummings;0;0;;"";"";"";95;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/95;
687;2025-01-29 11:11:34 UTC;Et doloremque incidunt magni ut labore eveniet accusantium cum porro veritatis architecto laboriosam error ex molestiae nisi tempora consequatur qui ratione iusto et magnam excepturi sit et rem et aut sequi voluptas soluta consequuntur assumenda quia voluptas quidem expedita quaerat non vel perferendis minima aspernatur et eos occaecati voluptatem beatae.;en;307;Elmer Johns;0;0;;"";"";"";95;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/95;
688;2025-01-29 11:11:34 UTC;Ipsum dolorem dolorem molestiae dicta omnis aut perferendis tenetur dolore ea aliquam aspernatur sequi quas quam quis voluptate eum temporibus cum fugit doloribus rerum et vel fuga qui reprehenderit eos quia asperiores accusantium excepturi saepe autem sit nihil dolores eum est voluptatem praesentium repellendus unde et architecto et modi laborum.;en;177;Narcisa Lind;0;1;;"";"";"";687;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/95;
689;2025-01-29 11:11:34 UTC;Deleniti similique magnam iste reiciendis corrupti alias ducimus sit qui aliquam consequatur dolor rerum soluta repudiandae repellendus sit dignissimos fugiat quis voluptas est saepe quia minima molestiae ut incidunt illo sunt asperiores doloremque quo quisquam dolor qui vel et consequatur minus dolorem expedita nesciunt nemo fugit voluptatibus a eaque sed.;en;50;Ettie Pagac;0;0;;"";"";"";95;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/95;
690;2025-01-29 11:11:34 UTC;Modi voluptatem labore quae perspiciatis repudiandae nemo deserunt quibusdam qui nostrum quis nihil vitae esse dolorem soluta dolore facere magni non molestias ut vel in accusantium saepe fugiat ipsam itaque rerum fugit tenetur voluptas rerum voluptate laudantium optio error neque praesentium pariatur alias nulla voluptates inventore quis quidem dolores ab.;en;359;Stacy Fahey;0;1;;"";"";"";689;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/95;
691;2025-01-29 11:11:34 UTC;Excepturi distinctio eos nihil dolor sapiente explicabo et ut odio inventore ipsum alias omnis quo aliquid sed quia velit fuga earum occaecati minima ullam provident est a ut labore unde tempore dolores maiores voluptate dolor rerum aliquam et et aut qui quasi itaque quidem qui veniam ex magni nesciunt deleniti.;en;105;Hien Homenick;0;0;;"";"";"";95;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/95;
692;2025-01-29 11:11:34 UTC;Ducimus maxime totam porro sit ut laudantium reiciendis temporibus illum eius et et pariatur in accusamus odio aliquam laboriosam repellat adipisci illo amet provident aut quae vel ea dolores alias consectetur officia sed ad et quos rerum dolor quisquam enim soluta et corporis ea facilis culpa est voluptas voluptas optio.;en;273;Ladawn Christiansen;0;0;;"";"";"";95;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/95;
693;2025-01-29 11:11:34 UTC;Voluptate a omnis sit ut deleniti repellendus ea voluptatum fugit omnis vel voluptates iure labore alias deserunt ipsam culpa et facere et rem cum laboriosam voluptas ex laudantium hic dolores sint quia non consequuntur quod esse temporibus explicabo nostrum reprehenderit voluptas tempore sunt quia doloribus autem ut dolores laborum nesciunt.;en;439;Alexis Howell;0;1;;"";"";"";692;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/95;
694;2025-01-29 11:11:35 UTC;Veniam quo nisi sapiente quo ad id sit et ipsum eveniet consequatur blanditiis ab consequatur soluta sunt reiciendis error dolorem vero deserunt tenetur laborum facere sit earum voluptatem eos vel hic architecto magnam ipsam esse aliquid sint quam suscipit corporis laudantium repellendus ut eius non dolore ipsa cumque sunt tempore.;en;431;Star O'Conner;0;0;;"";"";"";95;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/95;
695;2025-01-29 11:11:35 UTC;Aperiam pariatur deleniti consequuntur atque provident quidem animi culpa doloremque tempora minus maiores in perspiciatis accusamus est dolorum qui sunt sapiente dolorem aspernatur nobis soluta consequatur voluptas amet voluptate rerum quia quisquam ducimus repellendus sed expedita rerum impedit sed aut quasi et nesciunt explicabo et eum qui dolorem sed dolore.;en;408;Maile Schneider;0;1;;"";"";"";694;Decidim::Comments::Comment;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/95;
696;2025-01-29 11:11:35 UTC;Et nam architecto voluptatibus libero asperiores perferendis deleniti qui molestiae cupiditate veniam veritatis qui voluptas eaque officia et fugit aut quia blanditiis voluptatem ut corrupti sit sed sapiente ea aperiam numquam repudiandae aut officiis in quia est et sed iure dignissimos ipsam omnis aut quos nostrum itaque ad facilis consequuntur.;en;180;Ashely Padberg;0;0;;"";"";"";96;Decidim::Accountability::Result;https://nightly.decidim.org/assemblies/compete-scale/f/19/results/96;
